movieCd	prdtYear	showTm	prdtStatNm	typeNm	nations	genres	directors	actors	showTypes	companys	audits
20090946	2009	91	개봉	장편	['스페인', '영국']	['애니메이션', '코미디', '어드벤처', '가족']	['호르헤 블랑코&', '마르코스 마르티네즈&Marcos Martinez', '자비에르 아바드&Javier Abad']	['드웨인 존슨&Dwayne Johnson&캡틴 찰스 T. 베이커&', '제시카 비엘&Jessica Biel&니라&', '저스틴 롱&Justin Long&렘&', '게리 올드만&Gary Oldman&그롤 장군&', '숀 윌리엄 스콧&Seann William Scott&스키프&', '존 클리즈&John Cleese&키플교수&']	['필름&필름', '필름&더빙', '2D&디지털', '2D&디지털더빙', '4D&4D더빙']	['20112251&이라이온 애니메이션&ILION ANIMATION&제작사', '20100103&(주)쇼박스&Showbox Corp&배급사', '20100103&(주)쇼박스&Showbox Corp&수입사']	['2010-F394&전체관람가']
20090255	2007	140	개봉	장편	['이스라엘']	['다큐멘터리']	['오데드 시모니&Oded Shimony']	['잭 코헨&&&']	['필름&필름']	['20063188&씨제이 씨지브이(CJ CGV)(주)&CJ CGV&배급사', '20063188&씨제이 씨지브이(CJ CGV)(주)&CJ CGV&수입사']	['2009-F80&전체관람가']
20102422	2004	95	기타	장편	['홍콩', '중국']	['액션', '드라마']	['두기봉&Johnny To']	['곽부성&Aaron Kwok&&', '고천락&Louis Koo&&', '양가휘&Tony Leung Ka Fai&&']	['필름&필름']	[]	['&15세이상관람가']
20090783	2009	114	개봉	장편	['한국']	['드라마', '멜로/로맨스']	['박성용&PARK Seung young', '김효정&KIM Hyo-jung']	['김성태&KIM Sung-tae&성태&', '몬구&Mongoo&준수&', '한희정&Han Hee-jeong&희정&', '송수연&Song Su-yeon&윤진&', '김명숙&Kim Myung-suk&레코드사직원&', '김준원&KIM Jun-Won&&']	['필름&필름', '2D&디지털']	['20114674&핸디크라프트 필름&HandiCraft Film&제작사', '20100036&㈜인디스토리&INDIESTORY Inc. &배급사', '20110363&서울영상위원회&Seoul Film Commission&제작서비스-로케이션']	['2010-F475 &15세이상관람가']
20101110	2009	91	개봉	장편	['한국']	['드라마']	['신수원&SHIN Su-won']	['박현영&PARK Hyun-young&김지완&', '백소명&BAEK So-myung&시영&', '김재록&KIM Jae-rok&상우&', '이미윤&Lee Mi-youn&최피디&', '정호중&JUNG Ho-joong&영화사직원&', '박윤&&영화사직원 &', '박재희&&밴드<건담맨과 아이돌> &', '박정호&&영화사직원 &', '박주형&&밴드<건담맨과 아이돌> &', '박지원&&밴드<레인보우> &', '안광섭&AHN Kwang-seop&목소리(특별출연)&', '안상훈&AHN Sang-hoon&강호준(특별출연)&', '정호중&&영화사직원 &', '이세련&&&', '김용관&&스탭&']	['필름&필름', '2D&디지털']	['20130061&준필름&JUNE FILM&제작사', '20100036&㈜인디스토리&INDIESTORY Inc. &배급사', '20100036&㈜인디스토리&INDIESTORY Inc. &해외세일즈사']	['2010-F436 &12세이상관람가']
20101375	2010	90	개봉	장편	['한국']	['다큐멘터리']	['이창규&LEE Chang-kyu']	['임태종&Lim Tae-jong&목사 본인&', '김재창&Kim Jae-chang&지휘자 본인&', '이장호&LEE Jang-ho&본인&', '정애리&CHUNG Ae-rie&본인&']	['필름&필름']	['20100361&(주)이모션픽처스&EmotionPictures&제작사', '20100361&(주)이모션픽처스&EmotionPictures&배급사']	['2010-F501 &전체관람가']
20000059	2000	173	개봉	장편	['대만', '일본']	['드라마', '가족']	['에드워드 양&Edward Yang']	['오념진&Wu Nian Zhen&NJ&', '금연령&Elaine Jin/ Yin-Ling Kam&밍밍&']	['필름&필름', '2D&디지털']	['20101922&아톰필름즈&Atom Films&제작사', '20100032&스타맥스(주)&Starmax Co., Ltd.&수입사']	['2000-F314&전체관람가']
20110015	2009	99	개봉	장편	['일본']	['애니메이션']	['사토 신스케&Shinsuke Sato']	[]	['필름&필름', '필름&더빙']	['20062925&애니박스 엔터테인먼트&&배급사']	['&전체관람가']
20101067	2008	121	개봉	장편	['일본']	['애니메이션', '드라마', '액션', '어드벤처']	['오시이 마모루&Mamoru Oshii']	['타니하라 쇼스케&Shosuke Tanihara&&', '키쿠치 린코&Rinko Kikuchi&&', '쿠리야마 치야키&Chiaki Kuriyama&&', '카세 료&Ryo Kase&&']	['필름&필름', '2D&디지털']	['20104508&프로덕션 I.G.&Production I.G.&제작사', '20100829&예지림엔터테인먼트&&배급사', '20100057&㈜에스앤엠코리아&S&M Korea&수입사']	['2010-F410&12세이상관람가']
20101380	2009	100	개봉	장편	['영국']	['코미디', '드라마']	['브루스 웹&Bruce Webb']	['조시 볼트&Josh Bolt&로비 월레스&', '유진 번&Eugene Byrne&지기 &']	['필름&필름', '2D&디지털']	['20100892&프리비젼엔터테인먼트&Prevision Entertainment&배급사', '20100892&프리비젼엔터테인먼트&Prevision Entertainment&수입사']	['2010-F503&15세이상관람가']
20110024	1957	95	개봉	장편	['미국']	['드라마', '멜로/로맨스']	['찰스 비더&Charles Vidor']	['록 허드슨&Rock Hudson&&', '제니퍼 존스&Jennifer Jones&&', '비토리오 데 시카&Vittorio De Sica&&']	['필름&필름', '2D&디지털']	['20100943&화천&&수입사']	['&']
20100809	2010	106	개봉	장편	['미국']	['코미디', '드라마']	['리사 촐로덴코&Lisa Cholodenko']	['줄리안 무어&Julianne Moore&쥴스 &', '아네트 베닝&Annette Bening&닉&', '마크 러팔로&Mark Ruffalo&폴&', '미아 와시코브스카&Mia Wasikowska&조니&', '조쉬 허처슨&Josh Hutcherson&레이저 &']	['필름&필름', '2D&디지털']	['20112231&만달레이&Mandalay Vision&제작사', '20100479&(주)화천공사&&배급사', '20063296&코리아 코어 컨텐츠&&수입사']	['2010-F328 &청소년관람불가']
20102420	2009	87	개봉	장편	['홍콩']	['스릴러']	['정보서&Pou-Soi Cheang']	['고천락&Louis Koo&&', '임현제&Richie Ren&&']	['필름&필름']	['20101135&(주)씨타마운틴픽쳐스&Mountain Pictures Co.,Ltd&배급사', '20122491&(주)영화사그랑프리&&수입사']	['2010-F533 &청소년관람불가']
20100787	2010	80	개봉	장편	['한국']	['드라마', '멜로/로맨스']	['홍상수&Hong Sangsoo']	['이선균&LEE Sun-kyun&남진구, 젊은 남자&Jingu', '정유미&JUNG Yu-Mi&정옥희&Oki', '문성근&MOON Sung-keun&송교수, 늙은 남자&Professor SONG', '서영화&SEO Young-hwa&주문을 외울 날 - 장수양&', '조성덕&&방교수 &', '서정현&&후배&', '김진경&&옥희의 친구&', '이채은&LEE Chae-eun&주문을 외울 날 - 관객&', '백정림&BAK Jung-rim&주문을 외울 날 - 백혜림&']	['필름&필름']	['20100332&(주)영화제작전원사 &Jeonwonsa Film Co.&제작사', '20100209&(주)스폰지이엔티&Sponge Ent. Inc.&배급사', '20100332&(주)영화제작전원사 &Jeonwonsa Film Co.&제공', '20100851&(주)화인컷&Finecut Co., Ltd.&해외세일즈사']	['2010-F349 &청소년관람불가']
20102416	2010	144	개봉	장편	['한국']	['드라마']	['강우석&KANG Woo-suk']	['강신일&KANG Sin-Il&교감&', '김미경&KIM Mi-kyeong&교장 수녀&', '김혜성&KIM Hye-seong&(충주성심학교 야구부) 장대근&', '유선&YOO Sun&나주원&NAH Ju-won', '정재영&JUNG Jae-young&김상남&KIM Sang-nam', '조진웅&CHO Jin-woong&찰스&', '장기범&Jang Ki-bum&(충주성심학교 야구부) 차명재&', '이현우&LEE Hyun-woo&(충주성심학교 야구부) 김진만&', '김경호&Kim Kyung-ho&김경준&', '조찬형&JO Chan-Hyung&이철승 &', '안창현&&정선우&', '한만진&&포수&', '서혜진&&불량여학생 &', '김선우&&박종우&', '최성필&&불량남학생 &', '정진규&&3루수&', '김정우&&심판진 &', '최은성&&군산상고 야구부- 코치 &', '이창수&&심판진 &', '이해영&LEE Hae-young&프로선수&', '전국환&JEON Guk-hwan&구단장&']	['필름&필름', '필름&영어자막', '필름&청각장애인용 자막', '2D&디지털']	['20100303&(주)시네마서비스&Cinema Service Co.,Ltd.&제작사', '20100109&씨제이엔터테인먼트&CJ Entertainment&배급사', '20100109&씨제이엔터테인먼트&CJ Entertainment&제공', '20114895&그린손해보험(주)&Green non-life insurance co,. Ltd&공동제공', '20100303&(주)시네마서비스&Cinema Service Co.,Ltd.&공동제공', '20100109&씨제이엔터테인먼트&CJ Entertainment&해외세일즈사', '20110335&㈜블루캡&BLUECAP&제작서비스-사운드']	['2011-F8&전체관람가']
20101434	2010	85	기타	장편	['한국']	['드라마']	[]	[]	['필름&필름']	[]	['&12세이상관람가']
20110030	2010	95	개봉	장편	['일본']	['애니메이션']	['아미노 테츠로&Tetsuro Amino']	['사이토 아야카&Ayaka Saito&&']	['필름&필름', '필름&더빙', '2D&디지털더빙']	['2013216&(주)박수엔터테인먼트&Boxoo Entertainment  &배급사', '20101087&에이원엔터테인먼트&&배급사', '20101087&에이원엔터테인먼트&&수입사']	['2011-F1&전체관람가']
20101413	1970	110	기타	장편	['미국']	[]	[]	[]	['필름&필름']	[]	['&청소년관람불가']
20101412	1964	170	기타	장편	['미국']	['코미디', '가족', '뮤지컬', '멜로/로맨스']	['조지 쿠커&George Cukor']	['오드리 헵번&Audrey Hepburn&&', '렉스 해리슨&Rex Harrison&&']	['필름&필름']	[]	['&전체관람가']
20101028	2010	108	개봉	장편	['한국']	['멜로/로맨스', '드라마']	['김종관&KIM Jong-kwan']	['윤계상&YOON Kye-sang&현오&Hyun-o', '정유미&JUNG Yu-Mi&은희&Eun-hee', '윤희석&YOON Hee-seok&주영&Ju-young', '요조&Yozoh&혜영&Hye-young', '손일준&&개주인남자&', '최인수&&어린커플남&', '김효서&&수진&', '신승희&&영수친구4&', '김정헌&KIM Jung-heon&영수 친구 3&', '이은지&LEE Eun-ji&서희&']	['필름&필름', '필름&영어자막', '2D&디지털']	['20100036&㈜인디스토리&INDIESTORY Inc. &제작사', '20063285&조금만 더 가까이 제작위원회&&제작사', '20100929&KT&G 상상마당 영화사업팀 컴퍼니에스에스(주)&KT&G SangsangMadang&배급사', '20100929&KT&G 상상마당 영화사업팀 컴퍼니에스에스(주)&KT&G SangsangMadang&제공', '20100036&㈜인디스토리&INDIESTORY Inc. &해외세일즈사', '20111045&(주)소닉붐사운드&Sonicboom Sound&제작서비스-사운드', '20111045&(주)소닉붐사운드&Sonicboom Sound&제작서비스-음악']	['2010-F407&청소년관람불가']
20100825	2009	85	개봉	장편	['한국']	['가족', '코미디']	['남기남&NAM Gi-nam']	['정종철&JUNG Jong-chul&&', '박준형&PARK Joon-hyung&훈장 &', '손재영&&부훈장남&', '박은경&&은경 &', '한명희&&재민엄마&', '김다예&&여선생&', '임나영&&부훈장여&', '박보근&&보스비서 &', '윤영아&&나별엄마 &', '임명규&&백상어&', '정경화&&수련생들&', '이학준&&수련생들 &', '박준형&PARK Joon-hyung&&']	['필름&필름']	['20114680&(주)H.F.G엔터테인먼트&&제작사', '20114680&(주)H.F.G엔터테인먼트&&배급사']	['2010-F63&전체관람가']
20080975	1984	251	개봉	장편	['미국', '이탈리아']	['액션']	['세르지오 레오네&Sergio Leone']	['엘리자베스 맥거번&Elizabeth McGovern&&', '트리트 윌리엄스&Treat Williams&&', '조 페시&Joe Pesci&&', '제임스 우즈&James Woods&&', '제니퍼 코넬리&Jennifer Connelly&&', '로버트 드니로&Robert DeNiro&&']	['필름&필름', '2D&디지털']	['20103668&워너 브러더스 픽쳐스&Warner Bros. Pictures&제작사', '20125875&(주)프레인글로벌&Prain Global Inc. &배급사', '20130162&(유)영화사 화수분&&수입사']	['84-25&국민학생관람불가', '2015-MF00317 &청소년관람불가']
20102421	2010	95	개봉	장편	['미국']	['애니메이션']	['톰 맥그라스&Tom McGrath']	['윌 페렐&Will Ferrell&&', '브래드 피트&Brad Pitt&&']	['필름&필름', '필름&더빙', '2D&디지털', '2D&디지털더빙', '3D&3D 디지털', '3D&3D 더빙', '4D&4D더빙', '4D&4D', 'IMAX&IMAX 3D']	['20100109&씨제이엔터테인먼트&CJ Entertainment&배급사', '20100109&씨제이엔터테인먼트&CJ Entertainment&수입사']	['2010-F476&전체관람가']
20102413	2010	76	개봉	장편	['일본']	['애니메이션']	['스기시마 쿠니히사&Kunihisa Sugishima']	[]	['필름&필름', '필름&더빙', '2D&디지털더빙']	['20110752&(주)미디어데이&Mediaday&배급사', '20062925&애니박스 엔터테인먼트&&수입사']	['2010-F547&전체관람가']
20100513	1961	105	개봉	장편	['한국']	['드라마']	['강대진&KANG Dae-jin']	['김승호&KIM Seung-ho&춘삼&', '신영균&SHIN Young-kyun&&', '황정순&HWANG Jung-soon&&']	['필름&필름', '2D&디지털']	['20100758&화성영화&&제작사']	['&미정']
20100055	2010	78	개봉	장편	['한국']	['드라마', '멜로/로맨스', '코미디']	['전계수&JEON Kye-soo']	['이동규&LEE Dong-kyu&조찬우&', '주민하&Ju Min-ha&김유정&', '아용주&AH Yong-joo&이민호&', '조성걸&&행위예술가 &', '최문수&&점성술사 &', '이규희&&송교수&', '박석영&PARK Suk-young&카메라맨&']	['필름&필름']	['20101136&(주)디앤디미디어&D&D Media&제작사', '20100901&(주)삼거리픽쳐스&SAMGEORI Pictures Co., Ltd.&제작사', '20100209&(주)스폰지이엔티&Sponge Ent. Inc.&배급사']	['2010-F162&12세이상관람가']
20101205	2010	124	개봉	장편	['이탈리아']	['드라마']	['실비오 솔디니&Silvio Soldini']	['알바 로흐와쳐&Alba Rohrwacher&&', '피에르프란체스코 파비노&Pierfrancesco Favino&&', '주세페 바티스톤&Giuseppe Battiston&&', '테레사 사포난젤로&Teresa Saponangelo&&']	['필름&필름', '2D&디지털']	['20112285&루미에르앤컴퍼니&LUMIERE & COMPANY&제작사', '20100631&(주)영화사 진진&JINJIN Pictures&배급사', '20100631&(주)영화사 진진&JINJIN Pictures&수입사']	['2010-F497 &청소년관람불가']
20080984	1955	119	기타	장편	['프랑스']	['드라마']	[]	[]	['필름&필름']	[]	['&']
20100281	2010	115	개봉	장편	['한국']	['스릴러', '드라마']	['장철수&JANG Cheol-soo']	['한동학&HAN Dong-hak&아파트 관리인&', '서영희&SEO Young-hee&복남&Bok-nam', '지성원&JI Sung-won&해원&Hae-won', '백수련&BAEK Su-ryun&동호할매&', '박정학&PARK Jeong-hak&만종&', '홍승진&&양키즈&', '이강희&LEE Gang-hee&다방레지&', '안수연&AN Su-yeon&레스토랑직원&', '김경애&KIM Kyung-ae&파주할매&', '유승오&&서울경찰2 &', '김우근&&쿠폰남&', '배성우&BAE Sung-woo&철종&', '유순철&YOO Soon-chul&치매 할배&', '조덕제&JO Duk-je&서 경사&']	['필름&필름', '2D&디지털']	['20100310&(주)필마픽쳐스 &Filma Pictures&제작사', '20122534&(주)토리픽쳐스&Tori Pictures&제작사', '20100209&(주)스폰지이엔티&Sponge Ent. Inc.&배급사', '20114782&보스톤 창업투자(주)&Boston Investment&제공', '20100851&(주)화인컷&Finecut Co., Ltd.&해외세일즈사', '20100310&(주)필마픽쳐스 &Filma Pictures&저작권관련사', '20111035&모팩 스튜디오&MOFAC Studio Ltd.&제작서비스-시각효과/특수효과']	['2010-F327&청소년관람불가']
20090610	2009	104	개봉	장편	['한국']	['다큐멘터리']	['홍형숙&HONG Hyung-sook']	['홍형숙&HONG Hyung-sook&narration&']	['필름&필름', '2D&디지털']	['20101141&감어인 필름&Gamuin Film&제작사', '20100891&시네마달&Cinema DAL&배급사', '20100891&시네마달&Cinema DAL&해외세일즈사', '20110363&서울영상위원회&Seoul Film Commission&제작서비스-촬영', '20110377&세방현상(주)&SEBANG FILM LABORATORY CO.LTD.&제작서비스-현상']	['2010-F12&15세이상관람가']
20100830	2009	90	기타	장편	['한국']	['드라마']	[]	[]	['필름&필름']	[]	['&']
20119126	1952	87	기타	장편	['미국']	['서부극(웨스턴)', '스릴러']	['프레드 진네만&Fred Zinnemann']	['게리 쿠퍼&Gary Cooper&&', '토마스 미첼&Thomas Mitchell&&', '그레이스 켈리&Grace Kelly&&']	['필름&필름', '2D&디지털']	[]	['2002-FDVD194 &15세관람가']
20100124	2009	105	개봉	장편	['미국']	['드라마', '코미디']	['에단 코엔&Ethan Coen', '조엘 코엔&Joel Coen']	['마이클 스털버그&Michael Stuhlbarg&래리 고프닉&', '리차드 카인드&Richard Kind&아서&']	['필름&필름']	['20103649&포커스피쳐스&Focus Features&제작사', '20101439&워킹 타이틀 필름&Working Title Films&제작사', '20103684&마이크 조스 프로덕션즈&Mike Zoss Productions&제작사', '20100209&(주)스폰지이엔티&Sponge Ent. Inc.&배급사', '20100209&(주)스폰지이엔티&Sponge Ent. Inc.&수입사']	['2010-F96&15세이상관람가']
20101411	1962	186	기타	장편	['이탈리아']	['드라마', '멜로/로맨스', '전쟁']	['루치노 비스콘티&Luchino Visconti']	['버트 랭카스터&Burt Lancaster&돈 파브리지오 살리나 왕자&', '클라우디아 카르디날레&Claudia Cardinale&안젤리카 세다라/ 베르티아나 &', '알랑 드롱&Alain Delon&탄크레디 팔코네리&']	['필름&필름', '2D&디지털']	[]	[]
19790105	1970	109	개봉	장편	['이탈리아']	['코미디']	['엔조 바르보니&Enzo Barboni']	['테렌스 힐&Terence Hill&&', '버드 스펜서&Bud Spencer&&']	['필름&필름']	['20101021&한진흥업주식회사&&수입사']	['&']
20100061	2009	95	개봉	장편	['한국']	['다큐멘터리']	['권우정&KWON Woo-jung']	['소희주&SO Hee-ju&본인&', '변은주&BYUN Eun-ju&본인&', '강선희&KANG Sun-hee&본인&', '김민환&&강선희가족&', '김남영&&합천군 여성농민회&', '이효남&&합천군 여성농민회&', '김연숙&&창녕군 여성농민회&']	['필름&필름', '2D&디지털']	['20100564&다큐인&DocuIn&제작사', '20100891&시네마달&Cinema DAL&배급사', '20100891&시네마달&Cinema DAL&해외세일즈사']	['2010-F247&전체관람가']
20101414	1971	181	개봉	장편	['미국']	['뮤지컬', '가족', '드라마']	['노만 주이슨&Norman Jewison']	['토폴&Topol&&', '노마 크레인&Norma Crane&&']	['필름&필름']	['20100611&합동영화사&&수입사']	['&12세이상관람가']
